Wall time,Step,Value
1661412138.335074,0,10025.640625
1661412179.9450297,1,5727.04736328125
1661412220.303915,2,3497.2900390625
1661412261.2412963,3,2768.582275390625
1661412301.4961503,4,2112.01513671875
1661412341.8663304,5,1799.300537109375
1661412382.8199253,6,1486.962646484375
1661412423.8256183,7,1235.57421875
1661412464.933618,8,1051.2529296875
1661412505.3214252,9,906.24853515625
1661412545.8699205,10,786.379638671875
1661412586.2217505,11,668.1982421875
1661412627.093173,12,581.9666137695312
1661412667.6539514,13,515.7219848632812
1661412708.8471828,14,454.4646301269531
1661412749.5807178,15,406.1459045410156
1661412789.9044874,16,388.2869873046875
1661412830.8909168,17,349.0545959472656
1661412871.5744956,18,320.5057067871094
1661412912.2687562,19,298.5011901855469
1661412952.8015826,20,277.735595703125
1661412992.9359486,21,1149.1470947265625
1661413033.6472647,22,249.27682495117188
1661413073.887394,23,237.72744750976562
1661413114.4521146,24,223.0271453857422
1661413155.0264902,25,213.37600708007812
1661413195.218984,26,198.99822998046875
1661413235.4871836,27,190.7617645263672
1661413275.6170607,28,182.50010681152344
1661413315.3568332,29,172.79336547851562
1661413355.6087604,30,199.1505584716797
1661413395.8110173,31,161.84893798828125
1661413435.877474,32,160.419677734375
1661413476.2611222,33,149.53160095214844
1661413516.2583482,34,146.54037475585938
1661413556.0200255,35,146.69309997558594
1661413595.8571985,36,135.05528259277344
1661413635.6868095,37,146.43450927734375
1661413675.7198765,38,130.1139373779297
1661413715.5733712,39,125.86357116699219
1661413755.2642694,40,121.76653289794922
1661413795.0182562,41,117.00825500488281
1661413835.0375454,42,112.37065887451172
1661413875.1187546,43,121.49170684814453
1661413914.6820245,44,114.80460357666016
1661413954.6596599,45,106.32849884033203
1661413994.7330873,46,103.70240783691406
1661414034.3171122,47,102.46206665039062
1661414073.9776664,48,100.93656921386719
1661414114.2139606,49,103.11029052734375
1661414153.9912229,50,102.14169311523438
1661414193.439571,51,97.28189086914062
1661414233.3681715,52,103.5235595703125
1661414273.4094956,53,93.2298355102539
1661414312.7265885,54,90.9808578491211
1661414352.5596733,55,89.48152160644531
1661414392.0105002,56,85.35472106933594
1661414432.1742995,57,86.976318359375
1661414471.8037646,58,84.56925201416016
1661414511.212211,59,82.3685073852539
1661414550.6886637,60,79.14201354980469
1661414590.3598082,61,81.09050750732422
1661414629.9054215,62,79.00264739990234
1661414669.5208557,63,75.86602783203125
1661414709.4840474,64,109.46698760986328
1661414749.4895296,65,72.30298614501953
1661414788.9630766,66,79.57266998291016
1661414828.0664794,67,71.21612548828125
1661414867.043064,68,70.03008270263672
1661414905.9638836,69,68.47407531738281
1661414944.712283,70,68.7467269897461
1661414983.5174043,71,66.84598541259766
1661415022.4201534,72,64.69793701171875
1661415061.5151055,73,62.87964630126953
1661415100.7959335,74,64.02959442138672
1661415139.7271194,75,64.1755599975586
1661415178.6104598,76,61.41677474975586
1661415217.8665166,77,66.3703842163086
1661415257.4154425,78,59.661643981933594
1661415296.7161038,79,60.085777282714844
1661415336.5583282,80,58.758506774902344
1661415376.0780544,81,57.7332649230957
1661415415.9140627,82,56.6552734375
1661415455.1693406,83,60.19770050048828
1661415494.8723702,84,59.91790771484375
1661415534.1427524,85,54.7254638671875
1661415573.789897,86,72.59069061279297
1661415613.5145526,87,53.02537155151367
1661415652.937171,88,59.044281005859375
1661415692.5154557,89,51.37832260131836
1661415732.2196994,90,52.34498596191406
1661415771.8091424,91,50.2816162109375
1661415811.666543,92,89.35873413085938
1661415851.2367725,93,53.6638069152832
1661415890.623153,94,49.23660659790039
1661415930.053589,95,48.96000289916992
1661415969.855299,96,50.419673919677734
1661416009.3718266,97,56.80171203613281
1661416048.9602354,98,48.617523193359375
1661416088.6746898,99,52.58345413208008
1661416128.4887674,100,49.41676712036133
1661416168.1765652,101,61.650611877441406
1661416207.6768596,102,46.888980865478516
1661416247.050046,103,46.763282775878906
1661416286.9441683,104,58.914955139160156
1661416326.7283313,105,46.406803131103516
1661416366.6713712,106,44.887672424316406
1661416406.9255173,107,46.867008209228516
1661416446.8291075,108,44.45061111450195
1661416486.8215501,109,67.11084747314453
1661416526.7014081,110,43.256473541259766
1661416566.5292132,111,45.15462112426758
1661416606.16366,112,42.831886291503906
1661416645.718335,113,59.616729736328125
1661416685.6667755,114,51.84362030029297
1661416725.1938584,115,43.42146301269531
1661416764.5056944,116,40.73992919921875
1661416804.2968261,117,41.750431060791016
1661416844.114797,118,40.3830451965332
1661416884.1367774,119,40.86843490600586
1661416924.1739695,120,44.147010803222656
1661416963.9331408,121,43.37599182128906
1661417003.7175362,122,59.09431838989258
1661417042.961539,123,39.313812255859375
1661417082.0232775,124,38.216827392578125
1661417121.4313686,125,40.77574920654297
1661417160.693135,126,40.92631530761719
1661417200.3347373,127,38.51799392700195
1661417240.1167903,128,40.15232467651367
1661417279.5547223,129,37.54225540161133
1661417319.4230242,130,41.9432487487793
1661417359.2440784,131,39.24798583984375
1661417398.8466623,132,68.94986724853516
1661417437.7469273,133,37.53779602050781
1661417476.9892085,134,71.84317779541016
1661417516.3814714,135,47.064144134521484
1661417555.8690739,136,35.52138900756836
1661417595.2000322,137,52.89431381225586
1661417634.7427804,138,36.19212341308594
1661417674.3550494,139,34.334110260009766
1661417713.7679644,140,88.19147491455078
1661417753.4567964,141,33.80036926269531
1661417793.3089771,142,33.98720932006836
1661417832.9899282,143,39.18136215209961
1661417873.1480658,144,34.74626541137695
1661417913.0479121,145,38.51162338256836
1661417953.1619844,146,42.87670135498047
1661417992.7608066,147,36.85277557373047
1661418032.114263,148,34.25232696533203
1661418071.6930273,149,38.49488830566406
1661418111.6241267,150,32.360939025878906
1661418151.0537465,151,32.167301177978516
1661418190.717334,152,31.9552001953125
1661418230.7124221,153,33.6925048828125
1661418270.8740041,154,31.405742645263672
1661418311.2186046,155,33.73970031738281
1661418351.4316404,156,33.10789489746094
1661418391.9821723,157,31.86853790283203
1661418432.8027196,158,30.64337730407715
1661418473.3970368,159,32.168182373046875
1661418514.15274,160,45.5629768371582
1661418555.2162569,161,31.40890121459961
1661418596.293861,162,30.039548873901367
1661418637.0099506,163,30.724912643432617
1661418677.4875224,164,40.87160110473633
1661418718.8640223,165,30.249229431152344
1661418759.5507367,166,33.331886291503906
1661418800.2954686,167,30.41351890563965
1661418840.7350345,168,30.9007625579834
1661418881.0351276,169,33.26139831542969
1661418921.688217,170,34.76990509033203
1661418962.0251877,171,29.118873596191406
1661419002.5308578,172,28.588146209716797
1661419042.6855037,173,28.75503158569336
1661419082.574928,174,30.950054168701172
1661419122.6564906,175,28.954627990722656
1661419162.7283158,176,28.903076171875
1661419202.8546774,177,28.031343460083008
1661419243.127879,178,40.64303970336914
1661419283.4273047,179,46.296791076660156
1661419323.2446783,180,35.462032318115234
1661419363.4362967,181,31.506181716918945
1661419403.771348,182,27.479978561401367
1661419443.7102947,183,27.406064987182617
1661419483.6264894,184,36.154884338378906
1661419523.751628,185,29.94036293029785
1661419563.7889955,186,31.35031509399414
1661419604.1254559,187,27.583967208862305
1661419644.091808,188,28.70452308654785
1661419684.0952246,189,36.56700897216797
1661419724.167125,190,30.056955337524414
1661419764.6035879,191,41.929622650146484
1661419804.8146746,192,33.998512268066406
1661419844.7593536,193,30.72428321838379
1661419884.801873,194,26.858213424682617
1661419925.127111,195,26.176515579223633
1661419965.2643073,196,25.59933090209961
1661420005.1967907,197,37.784751892089844
1661420045.4722233,198,36.415000915527344
1661420085.2893643,199,26.564472198486328
1661420125.0503454,200,27.898792266845703
1661420165.173732,201,30.34312629699707
1661420205.003035,202,29.547412872314453
1661420244.990388,203,41.90734100341797
1661420284.723987,204,28.58434295654297
1661420324.80651,205,25.14630126953125
1661420364.8966503,206,35.313385009765625
1661420405.0804498,207,25.31424903869629
1661420444.5266805,208,27.44040298461914
1661420484.4432375,209,24.795429229736328
1661420525.0073066,210,36.96342468261719
1661420565.4316967,211,25.514141082763672
1661420606.1823688,212,27.87181282043457
1661420646.7128308,213,44.46879196166992
1661420687.5995855,214,25.67980194091797
1661420728.067689,215,28.645832061767578
1661420768.8032033,216,25.448619842529297
1661420810.1799674,217,28.293790817260742
1661420851.2840068,218,37.35710144042969
1661420893.0089962,219,27.34903907775879
1661420934.269283,220,24.37459373474121
1661420975.715254,221,24.627683639526367
1661421016.6444016,222,24.93993377685547
1661421058.4394321,223,24.728565216064453
1661421099.4676507,224,25.402565002441406
1661421141.1975858,225,33.268516540527344
1661421183.1282368,226,24.58244514465332
1661421225.2777355,227,34.27005386352539
1661421267.4319217,228,25.578088760375977
1661421309.3302512,229,28.032461166381836
1661421350.5669696,230,34.374794006347656
1661421392.5892754,231,24.066673278808594
1661421434.6852794,232,23.65570831298828
1661421476.3428764,233,29.068504333496094
1661421518.624072,234,25.120882034301758
1661421561.1833804,235,23.06696891784668
1661421602.9995983,236,22.598554611206055
1661421644.778742,237,24.681509017944336
1661421687.0528474,238,22.80573081970215
1661421729.1524534,239,24.33039093017578
1661421771.508018,240,26.14145278930664
1661421813.1692407,241,23.658863067626953
1661421855.1562974,242,22.763824462890625
1661421897.8972313,243,23.936500549316406
1661421940.3480592,244,24.538284301757812
1661421983.2664502,245,37.483253479003906
1661422025.5975387,246,28.6762638092041
1661422068.2382646,247,25.35972785949707
1661422110.5879588,248,25.12504005432129
1661422153.4678774,249,35.89250183105469
1661422196.4868262,250,22.77584457397461
1661422239.3175635,251,23.1107234954834
1661422281.9248705,252,22.798917770385742
1661422324.7092695,253,24.626636505126953
1661422367.002394,254,21.571199417114258
1661422409.4947739,255,22.913206100463867
1661422452.4938657,256,22.142484664916992
1661422494.9755423,257,24.242759704589844
1661422537.0715804,258,22.778837203979492
1661422579.3585403,259,21.623126983642578
1661422621.1488023,260,20.93845558166504
1661422662.8316689,261,21.53516960144043
1661422704.5981793,262,48.08586502075195
1661422745.9420912,263,35.777095794677734
1661422786.6179628,264,22.218896865844727
1661422827.0818217,265,26.61236572265625
1661422867.951166,266,21.227773666381836
1661422909.3434782,267,35.66594696044922
1661422950.641534,268,22.38273811340332
1661422991.2193305,269,20.602895736694336
1661423031.9799051,270,21.353351593017578
1661423072.6843138,271,23.096582412719727
1661423113.7469537,272,20.998130798339844
1661423155.0582712,273,20.5557918548584
1661423196.0969703,274,30.7574405670166
1661423237.12924,275,23.081892013549805
1661423277.5524206,276,48.15575408935547
1661423318.4010372,277,36.3297119140625
1661423358.9445205,278,26.485353469848633
1661423399.331593,279,21.890703201293945
1661423439.8207362,280,21.168909072875977
1661423480.066862,281,21.43999671936035
1661423520.180189,282,20.107725143432617
1661423560.6268542,283,20.905561447143555
1661423600.822619,284,26.739376068115234
1661423641.0273774,285,19.731849670410156
1661423680.838149,286,41.90470886230469
1661423720.766864,287,31.136550903320312
1661423760.6696737,288,29.699739456176758
1661423800.444273,289,20.82317352294922
1661423840.199304,290,19.614524841308594
1661423879.9177723,291,22.272830963134766
1661423919.8324552,292,21.690292358398438
1661423959.5324244,293,21.028282165527344
1661423999.4842157,294,54.48992156982422
1661424039.40078,295,19.869251251220703
1661424079.417291,296,19.849349975585938
1661424119.3404963,297,20.78083038330078
1661424159.2437265,298,19.263364791870117
1661424199.3090713,299,20.63300895690918
1661424239.6052697,300,23.900453567504883
1661424279.3034809,301,50.16762161254883
1661424318.9967444,302,19.120594024658203
1661424358.2940965,303,30.863040924072266
1661424398.0816414,304,20.727827072143555
1661424437.9999452,305,28.9361515045166
1661424477.8700788,306,37.72901153564453
1661424517.6590807,307,59.18810272216797
1661424557.6068227,308,22.620718002319336
1661424597.2698944,309,23.333755493164062
1661424636.9206445,310,19.599149703979492
1661424676.5232656,311,23.21846580505371
1661424716.592014,312,19.326330184936523
1661424756.4362178,313,23.046947479248047
1661424795.6938229,314,23.551393508911133
1661424835.615986,315,18.93960952758789
1661424875.3888118,316,21.708484649658203
1661424914.8630247,317,21.019363403320312
1661424954.1561608,318,21.983627319335938
1661424993.5375726,319,30.523109436035156
1661425033.4169416,320,26.084354400634766
1661425072.977974,321,87.3327865600586
1661425112.26019,322,19.106040954589844
1661425152.2386384,323,18.52518081665039
1661425191.5166857,324,18.80652618408203
1661425231.1325064,325,29.503902435302734
1661425270.6906989,326,20.07758140563965
1661425310.4281247,327,22.15365982055664
1661425349.8461285,328,19.567548751831055
1661425389.7098982,329,22.433382034301758
1661425429.5323102,330,18.79218292236328
1661425469.2290504,331,26.727392196655273
1661425509.3302205,332,18.9270076751709
1661425549.1980364,333,58.07984161376953
1661425588.6951122,334,19.671037673950195
1661425628.6301825,335,19.16834831237793
1661425668.8181405,336,19.793712615966797
1661425708.716331,337,18.382083892822266
1661425748.6007938,338,20.655609130859375
1661425788.5662985,339,18.791868209838867
1661425828.5487924,340,20.13136863708496
1661425868.1016538,341,19.085968017578125
1661425907.8680525,342,50.13529968261719
1661425947.8766448,343,20.1655330657959
1661425987.7588625,344,19.338258743286133
1661426027.7991083,345,17.774520874023438
1661426067.7948887,346,19.51962661743164
1661426108.1674955,347,25.638736724853516
1661426148.9895253,348,19.55743980407715
1661426189.6474795,349,17.794763565063477
1661426230.357761,350,23.296913146972656
1661426270.7363522,351,18.008211135864258
1661426311.4138753,352,27.32422637939453
1661426352.0481062,353,18.4657039642334
1661426392.510775,354,18.912839889526367
1661426433.1212876,355,22.619611740112305
1661426474.1738446,356,17.64134979248047
1661426514.5362976,357,20.076704025268555
1661426554.9770525,358,17.37043571472168
1661426595.1988726,359,24.527830123901367
1661426635.6523845,360,17.414270401000977
1661426676.088095,361,17.96393394470215
1661426716.5456223,362,17.367698669433594
1661426756.8491187,363,37.94645309448242
1661426797.71713,364,17.65440559387207
1661426838.0618358,365,26.63095474243164
1661426878.505626,366,22.177541732788086
1661426918.5235753,367,31.368736267089844
1661426958.4188263,368,18.118144989013672
1661426998.4899976,369,18.801010131835938
1661427039.0508487,370,18.728965759277344
1661427079.2632086,371,17.12791633605957
1661427119.914345,372,16.832666397094727
1661427160.4104433,373,16.970060348510742
1661427201.2094154,374,22.438854217529297
1661427241.9660172,375,25.58038330078125
1661427282.8212023,376,17.115121841430664
1661427323.7052786,377,19.90826988220215
1661427364.8720996,378,17.118743896484375
1661427406.0156317,379,25.991554260253906
1661427447.2174082,380,19.9334774017334
1661427488.364841,381,20.098527908325195
1661427529.0911396,382,17.527523040771484
1661427570.3387291,383,22.51081085205078
1661427611.3443992,384,20.24753761291504
1661427652.5461514,385,17.288026809692383
1661427693.9481003,386,29.242807388305664
1661427735.378316,387,21.513721466064453
1661427776.7059395,388,16.976348876953125
1661427817.7215042,389,31.734933853149414
1661427858.9090898,390,26.227371215820312
1661427900.3810456,391,16.49602699279785
1661427941.580763,392,19.64972686767578
1661427982.7535267,393,22.96617317199707
1661428023.9745355,394,17.647016525268555
1661428065.085877,395,17.88191032409668
1661428106.4158146,396,17.741262435913086
1661428147.3400524,397,18.147960662841797
1661428188.0448775,398,16.578798294067383
1661428229.1217206,399,17.34212875366211
1661428270.4188168,400,17.263952255249023
1661428311.75384,401,28.743629455566406
