Wall time,Step,Value
1661412138.3985035,0,11388.7763671875
1661412179.860467,1,6100.52001953125
1661412220.7023976,2,3189.046875
1661412261.1683705,3,2067.05712890625
1661412302.0206702,4,1547.9619140625
1661412342.7926986,5,1246.1741943359375
1661412383.5036361,6,1056.4627685546875
1661412424.0879445,7,905.87890625
1661412464.894408,8,772.74951171875
1661412505.7736092,9,765.3342895507812
1661412546.617571,10,598.5275268554688
1661412587.1830547,11,542.784423828125
1661412627.9433775,12,505.47515869140625
1661412668.388936,13,436.0179138183594
1661412708.9842792,14,409.682373046875
1661412749.5369763,15,372.74468994140625
1661412790.7391126,16,342.3546447753906
1661412831.6043599,17,332.07220458984375
1661412872.2062645,18,304.4802551269531
1661412912.5454304,19,285.2954406738281
1661412953.100168,20,288.3793029785156
1661412993.62648,21,266.0702209472656
1661413034.2410054,22,259.50640869140625
1661413074.3867037,23,244.6351318359375
1661413114.800916,24,248.2445068359375
1661413155.2279463,25,225.05938720703125
1661413195.439685,26,213.91200256347656
1661413235.3102853,27,209.2498779296875
1661413275.3723967,28,204.5567626953125
1661413315.172168,29,195.20408630371094
1661413355.2253191,30,191.5281524658203
1661413395.2511601,31,185.00225830078125
1661413435.188371,32,185.43600463867188
1661413475.4357834,33,194.87339782714844
1661413515.5678551,34,171.28109741210938
1661413555.3950436,35,168.53604125976562
1661413595.111242,36,165.668701171875
1661413635.190044,37,164.2218780517578
1661413675.1833453,38,167.7829132080078
1661413715.1824148,39,155.45082092285156
1661413755.0944855,40,153.0804901123047
1661413795.1265008,41,163.10015869140625
1661413834.8180199,42,150.2452392578125
1661413874.724421,43,149.39413452148438
1661413914.5378747,44,144.22262573242188
1661413954.4240441,45,163.3413543701172
1661413994.6760476,46,152.6449432373047
1661414034.202956,47,146.13330078125
1661414073.954102,48,154.5089111328125
1661414113.9399848,49,142.2630615234375
1661414154.007161,50,138.7221221923828
1661414193.3074157,51,133.7278289794922
1661414233.1545076,52,134.26927185058594
1661414273.2621791,53,130.86154174804688
1661414313.0849257,54,128.83212280273438
1661414352.5807776,55,127.21881866455078
1661414392.1797323,56,145.21498107910156
1661414431.9383557,57,135.1241912841797
1661414471.744176,58,124.76126861572266
1661414511.2256424,59,127.03754425048828
1661414550.7075431,60,127.25840759277344
1661414590.3627684,61,117.84123992919922
1661414629.9104223,62,119.6250991821289
1661414669.6208577,63,135.65025329589844
1661414709.4174643,64,113.67158508300781
1661414748.1802535,65,111.73262023925781
1661414787.5282192,66,110.52122497558594
1661414826.802037,67,113.61614227294922
1661414866.0813937,68,106.81707763671875
1661414904.7965891,69,105.72674560546875
1661414943.3843164,70,105.62874603271484
1661414982.2505076,71,102.4822769165039
1661415021.1811259,72,105.24298095703125
1661415060.1760428,73,104.56153106689453
1661415099.4896653,74,100.38163757324219
1661415138.4479997,75,98.77366638183594
1661415177.5071228,76,98.13226318359375
1661415216.7287652,77,111.31356811523438
1661415255.9298594,78,97.97354125976562
1661415295.5050027,79,96.39076232910156
1661415334.5727804,80,98.87275695800781
1661415374.2986114,81,130.7174835205078
1661415414.0114682,82,101.00186157226562
1661415453.4054897,83,97.11473083496094
1661415492.8769252,84,92.7398681640625
1661415532.4689422,85,100.37520599365234
1661415572.0058389,86,91.48397064208984
1661415611.6730072,87,90.26607513427734
1661415651.4056828,88,93.98164367675781
1661415690.8745248,89,90.10375213623047
1661415730.8386955,90,89.90339660644531
1661415770.6016266,91,89.5823745727539
1661415809.97023,92,87.85100555419922
1661415849.5202913,93,89.47212982177734
1661415889.0657804,94,87.646484375
1661415928.7627118,95,86.35615539550781
1661415968.5281289,96,92.20832824707031
1661416008.0454438,97,98.12962341308594
1661416047.7913115,98,90.06578063964844
1661416087.030608,99,84.0734634399414
1661416126.765406,100,83.29776763916016
1661416166.115965,101,110.84807586669922
1661416205.2759008,102,91.74742889404297
1661416244.2406492,103,85.12285614013672
1661416283.5137155,104,123.64369201660156
1661416323.0902612,105,84.67916870117188
1661416362.768119,106,81.42169189453125
1661416402.48732,107,78.8177490234375
1661416442.0025527,108,79.05928802490234
1661416481.5758517,109,79.15399169921875
1661416521.381962,110,79.33040618896484
1661416561.420503,111,93.81924438476562
1661416601.7739515,112,79.59873962402344
1661416641.9574106,113,76.76084899902344
1661416681.523995,114,80.7999267578125
1661416720.4576676,115,103.33146667480469
1661416759.5867457,116,75.34822082519531
1661416798.940027,117,75.4511947631836
1661416838.264363,118,75.4080581665039
1661416877.2034962,119,73.82444763183594
1661416916.5332465,120,74.85298156738281
1661416955.8849163,121,73.90873718261719
1661416995.5032868,122,76.7450180053711
1661417035.4412823,123,79.03483581542969
1661417074.9664044,124,72.61250305175781
1661417114.9096835,125,72.52803039550781
1661417154.6165345,126,74.66260528564453
1661417193.8133478,127,70.42871856689453
1661417233.4006,128,74.03655242919922
1661417272.9442513,129,71.2002944946289
1661417312.7430842,130,78.35517883300781
1661417352.6705573,131,74.40925598144531
1661417392.3443313,132,70.61576843261719
1661417431.8687732,133,67.70575714111328
1661417471.4024596,134,68.77355194091797
1661417511.3669617,135,70.86460876464844
1661417551.134203,136,65.91407775878906
1661417590.792825,137,65.47602844238281
1661417630.530695,138,67.95755767822266
1661417670.5757997,139,75.76014709472656
1661417710.5421352,140,65.56542205810547
1661417750.3529837,141,73.29209899902344
1661417790.815296,142,65.5978775024414
1661417830.8660758,143,66.15127563476562
1661417871.1762438,144,62.743080139160156
1661417911.584552,145,64.16008758544922
1661417951.195657,146,92.5831069946289
1661417991.0582552,147,61.70573043823242
1661418030.448252,148,62.62194061279297
1661418069.9317622,149,62.998600006103516
1661418109.845321,150,61.931121826171875
1661418149.7022321,151,77.73995971679688
1661418189.6588218,152,61.76938247680664
1661418229.8213725,153,62.2405891418457
1661418269.8125882,154,61.51341247558594
1661418310.351608,155,59.20993423461914
1661418351.1375883,156,58.58146667480469
1661418392.0144598,157,59.59916305541992
1661418432.6343393,158,66.05781555175781
1661418473.5630631,159,59.73966979980469
1661418513.991587,160,57.34532928466797
1661418554.986084,161,60.7440071105957
1661418596.0239518,162,59.36600875854492
1661418637.022962,163,55.95396041870117
1661418678.1747763,164,57.8775634765625
1661418719.3724887,165,57.05970001220703
1661418760.0268629,166,67.42855834960938
1661418800.3388717,167,60.178348541259766
1661418840.581719,168,58.12507247924805
1661418880.9257212,169,56.240970611572266
1661418921.559656,170,72.44513702392578
1661418962.2154775,171,58.82981491088867
1661419002.6822877,172,54.36051559448242
1661419042.9124541,173,62.659507751464844
1661419083.0160635,174,61.42164611816406
1661419122.6923926,175,52.77851867675781
1661419162.6207092,176,61.009300231933594
1661419202.5468628,177,53.44961166381836
1661419242.516906,178,54.5966911315918
1661419282.7133,179,91.57001495361328
1661419323.1328182,180,54.08864212036133
1661419363.0915103,181,51.333229064941406
1661419403.200101,182,53.25713348388672
1661419443.1573145,183,56.66624069213867
1661419483.3529675,184,50.00672149658203
1661419523.7589784,185,50.92629623413086
1661419563.5461469,186,50.882484436035156
1661419603.7906194,187,54.52436065673828
1661419644.055059,188,52.279754638671875
1661419684.401094,189,49.26656723022461
1661419724.8271208,190,51.59577178955078
1661419764.7226021,191,53.972267150878906
1661419804.822273,192,53.77005386352539
1661419844.7550805,193,48.9216423034668
1661419884.1634445,194,48.531707763671875
1661419924.1869838,195,61.32781219482422
1661419964.5110528,196,47.083221435546875
1661420004.384627,197,47.1192741394043
1661420044.3093219,198,47.74882507324219
1661420084.16435,199,48.403839111328125
1661420123.9676101,200,47.32360076904297
1661420163.6694336,201,48.72074890136719
1661420203.5078423,202,50.81930160522461
1661420243.2334192,203,45.67604064941406
1661420283.5163283,204,55.098724365234375
1661420323.6369574,205,47.81216049194336
1661420363.3729897,206,55.8542366027832
1661420402.9213588,207,44.985469818115234
1661420442.872623,208,48.54082489013672
1661420482.432545,209,45.328033447265625
1661420522.7366292,210,46.08513259887695
1661420563.4740317,211,51.15194320678711
1661420604.3127797,212,89.71153259277344
1661420645.0315788,213,44.98878479003906
1661420685.9092295,214,44.265071868896484
1661420726.3833156,215,44.55319595336914
1661420766.9899523,216,44.345184326171875
1661420807.8104875,217,44.02203369140625
1661420849.009338,218,47.83848571777344
1661420890.0586646,219,44.4730224609375
1661420931.5785313,220,44.77627182006836
1661420973.1311982,221,52.537471771240234
1661421014.966438,222,43.65793228149414
1661421056.390814,223,42.81183624267578
1661421097.6863756,224,43.41282653808594
1661421139.603203,225,47.26747131347656
1661421181.332461,226,44.3265266418457
1661421222.881971,227,45.458621978759766
1661421264.850937,228,42.2836799621582
1661421306.6057117,229,42.88043975830078
1661421348.0088468,230,48.6819953918457
1661421390.071226,231,41.60350036621094
1661421431.8133376,232,47.84947967529297
1661421473.7568848,233,41.135520935058594
1661421516.049582,234,41.103271484375
1661421558.3544288,235,45.45608901977539
1661421600.5312788,236,41.71052169799805
1661421642.2216618,237,43.06980895996094
1661421684.5342224,238,43.46131896972656
1661421726.6889544,239,45.18514633178711
1661421768.9078622,240,40.31718444824219
1661421811.0820854,241,41.04477310180664
1661421853.0321724,242,70.25433349609375
1661421895.395161,243,43.41649627685547
1661421938.4218647,244,40.02705383300781
1661421980.9629436,245,44.264801025390625
1661422023.4564414,246,40.63277053833008
1661422066.0088673,247,40.15800094604492
1661422108.6042697,248,45.82368850708008
1661422151.2305276,249,41.297142028808594
1661422194.3678544,250,40.6024284362793
1661422237.3606744,251,42.2857666015625
1661422280.3296926,252,42.973663330078125
1661422322.9639637,253,40.34486389160156
1661422365.3207421,254,44.60706329345703
1661422407.8254743,255,39.44486618041992
1661422450.870119,256,53.54136657714844
1661422493.0270643,257,43.79026412963867
1661422535.5789895,258,39.98334884643555
1661422577.2960334,259,39.773677825927734
1661422618.5089366,260,48.52371597290039
1661422660.2949824,261,38.42133712768555
1661422702.364863,262,38.34479522705078
1661422743.5402958,263,37.62763214111328
1661422783.6301866,264,39.62440490722656
1661422823.40898,265,38.6088981628418
1661422863.3545132,266,58.40272521972656
1661422904.1939304,267,37.435791015625
1661422945.3564265,268,37.088226318359375
1661422985.7349982,269,42.27747344970703
1661423026.5496624,270,73.70156860351562
1661423067.494754,271,37.57734680175781
1661423108.330758,272,39.4498405456543
1661423149.570401,273,39.304683685302734
1661423190.5924542,274,40.077369689941406
1661423231.4085672,275,40.76286697387695
1661423272.2500293,276,40.10369873046875
1661423312.8261077,277,39.54819869995117
1661423353.189025,278,45.34431457519531
1661423393.6028056,279,64.71710968017578
1661423434.0972722,280,45.8797607421875
1661423474.3337076,281,47.47506332397461
1661423514.0789077,282,36.95991516113281
1661423553.83147,283,39.26974868774414
1661423594.4542823,284,54.643577575683594
1661423634.3698294,285,36.42182159423828
1661423674.1450152,286,39.326255798339844
1661423714.1290543,287,36.3841552734375
1661423753.9817703,288,37.126670837402344
1661423793.433805,289,45.9688720703125
1661423832.9535341,290,35.91115951538086
1661423872.9080348,291,48.314727783203125
1661423913.1085327,292,36.03861999511719
1661423952.9375741,293,36.11854934692383
1661423992.6867807,294,38.948341369628906
1661424032.6743035,295,34.75999450683594
1661424072.8228006,296,34.59361267089844
1661424112.520721,297,44.595985412597656
1661424152.3428762,298,37.29281997680664
1661424192.4716556,299,41.67877960205078
1661424232.856028,300,35.3302001953125
1661424272.77819,301,36.3931770324707
1661424312.6553357,302,37.44829559326172
1661424352.1557405,303,38.022796630859375
1661424391.79773,304,34.30913543701172
1661424431.690303,305,35.41655349731445
1661424471.5406263,306,37.44256591796875
1661424510.8299718,307,34.308311462402344
1661424551.4260123,308,36.59082794189453
1661424591.4338152,309,43.21272659301758
1661424630.7518103,310,34.59496307373047
1661424670.7033443,311,33.62464904785156
1661424710.107403,312,33.701908111572266
1661424749.3214753,313,33.986572265625
1661424788.8213518,314,38.424415588378906
1661424828.512811,315,34.035423278808594
1661424868.2235777,316,45.290138244628906
1661424908.1130908,317,35.84300994873047
1661424947.4735584,318,34.046112060546875
1661424986.8572283,319,66.07210540771484
1661425026.6565719,320,37.00347900390625
1661425066.06208,321,33.29762268066406
1661425105.541586,322,39.49744415283203
1661425145.0152595,323,35.810733795166016
1661425184.628004,324,72.7027816772461
1661425224.4237568,325,46.72727584838867
1661425264.385785,326,47.48773193359375
1661425303.9963138,327,33.608360290527344
1661425343.6775954,328,34.41828918457031
1661425383.5193503,329,33.31562423706055
1661425423.44169,330,33.7252082824707
1661425463.4573786,331,42.29035186767578
1661425503.6956885,332,33.43122863769531
1661425544.2903488,333,43.487606048583984
1661425584.5784078,334,32.88837814331055
1661425625.1143441,335,36.835628509521484
1661425665.215882,336,74.78694152832031
1661425705.225988,337,37.283164978027344
1661425745.0104494,338,32.62111282348633
1661425785.2507565,339,34.49602127075195
1661425824.767905,340,34.15623092651367
1661425864.9343376,341,39.508609771728516
1661425905.2509832,342,36.701133728027344
1661425945.3226943,343,33.161407470703125
1661425985.2936618,344,43.68345260620117
1661426025.50416,345,35.28110885620117
1661426066.1968176,346,31.8465633392334
1661426106.9101071,347,32.17982864379883
1661426147.7331204,348,40.4968376159668
1661426188.8295245,349,35.25464630126953
1661426229.0090256,350,31.719511032104492
1661426269.7128935,351,33.39967346191406
1661426310.4273324,352,33.3864860534668
1661426350.937763,353,34.52205276489258
1661426391.704816,354,41.93301010131836
1661426432.6120594,355,72.47418212890625
1661426472.9132931,356,31.507017135620117
1661426513.3675141,357,36.919342041015625
1661426554.024352,358,40.721004486083984
1661426594.572463,359,34.358154296875
1661426635.2717853,360,49.20332336425781
1661426676.0044744,361,38.03661346435547
1661426716.4806411,362,31.226905822753906
1661426757.1266644,363,33.52776336669922
1661426797.606791,364,31.588186264038086
1661426838.2657833,365,33.85662841796875
1661426878.460807,366,31.117568969726562
1661426918.463279,367,31.790006637573242
1661426957.9697335,368,31.600156784057617
1661426998.3613315,369,30.75650978088379
1661427039.0571883,370,38.7717399597168
1661427079.5183291,371,32.02274703979492
1661427119.7748115,372,31.3770809173584
1661427160.3405173,373,31.559921264648438
1661427201.2174964,374,30.253677368164062
1661427241.701734,375,30.404727935791016
1661427282.588393,376,31.07895278930664
1661427323.633171,377,50.855628967285156
1661427364.593671,378,67.74403381347656
1661427405.9599063,379,30.481781005859375
1661427447.1734078,380,30.53645133972168
1661427488.31886,381,31.70879364013672
1661427529.6965535,382,39.116676330566406
1661427570.8762078,383,34.85151672363281
1661427611.8942907,384,32.42776107788086
1661427652.8789797,385,30.38096046447754
1661427694.2153485,386,30.318805694580078
1661427735.3416543,387,41.38703918457031
1661427776.0475085,388,37.4273567199707
1661427817.3690891,389,33.943119049072266
1661427858.4913478,390,36.45059585571289
1661427899.799966,391,32.439598083496094
1661427941.5173225,392,56.513309478759766
1661427982.576513,393,33.679317474365234
1661428023.8246348,394,30.163358688354492
1661428065.0259476,395,31.064233779907227
1661428106.2358837,396,35.03178405761719
1661428147.44041,397,48.05470657348633
1661428188.1694746,398,29.711734771728516
1661428229.3089776,399,33.76482391357422
1661428269.9555228,400,30.32674217224121
1661428311.244853,401,57.31645584106445
1661428352.6913137,402,38.96844482421875
1661428393.8448498,403,30.2112979888916
1661428434.5965202,404,63.57957077026367
1661428475.44627,405,48.053707122802734
1661428516.7596314,406,29.493925094604492
1661428557.75299,407,33.69968032836914
1661428598.1133916,408,29.610599517822266
1661428638.4318187,409,45.346988677978516
1661428679.3340573,410,29.65501594543457
1661428719.2498865,411,30.298198699951172
1661428760.0849373,412,29.61608123779297
1661428800.6142175,413,32.165557861328125
1661428841.452197,414,35.03081512451172
1661428882.160913,415,29.371028900146484
1661428922.309951,416,28.90145492553711
1661428962.6300874,417,33.26460647583008
1661429002.7450888,418,36.12846374511719
1661429043.3616636,419,29.47856903076172
1661429083.7427454,420,32.7884635925293
1661429124.140366,421,31.98236846923828
1661429164.7265787,422,35.50870132446289
1661429205.2683108,423,43.93096160888672
1661429245.9902024,424,33.653831481933594
1661429286.3263152,425,29.366125106811523
1661429327.0198743,426,55.506935119628906
1661429367.6050985,427,32.519290924072266
1661429408.1205494,428,35.88847351074219
1661429448.6087122,429,32.315956115722656
1661429489.6581523,430,29.320602416992188
1661429530.1570709,431,52.55242156982422
1661429570.7292194,432,49.433170318603516
1661429611.1177683,433,33.01472091674805
1661429651.3112953,434,30.37610626220703
1661429691.9672775,435,56.81236267089844
1661429732.2311869,436,31.04034996032715
1661429772.5236495,437,29.11733055114746
1661429814.2108786,438,32.0042610168457
1661429854.8246093,439,35.105926513671875
1661429895.1113808,440,62.920475006103516
1661429935.6209447,441,28.741195678710938
1661429976.0931344,442,34.34142303466797
1661430016.7203958,443,35.58748245239258
1661430057.567529,444,28.28135108947754
1661430097.4386187,445,33.94170379638672
1661430138.4733856,446,40.85126495361328
1661430178.8097954,447,31.493621826171875
1661430219.492223,448,37.75080871582031
1661430260.3653088,449,31.51873207092285
1661430300.730052,450,39.114871978759766
1661430340.9598455,451,39.60103225708008
1661430381.1257172,452,27.605453491210938
1661430421.6760905,453,29.070343017578125
1661430462.3616087,454,29.75954246520996
1661430502.3563514,455,28.120643615722656
1661430542.4984577,456,32.47771072387695
1661430582.6312363,457,28.7840518951416
1661430622.3088896,458,27.837970733642578
1661430662.101661,459,39.854305267333984
1661430701.966135,460,37.11941146850586
1661430741.6248884,461,28.89665412902832
1661430781.7413309,462,27.98204803466797
1661430821.7309244,463,27.24679946899414
1661430861.4225562,464,28.73051643371582
1661430900.947528,465,33.737911224365234
1661430940.7680724,466,35.16099166870117
1661430980.742302,467,28.707229614257812
1661431021.0045848,468,27.38195037841797
1661431060.9428468,469,28.47024917602539
1661431100.6921976,470,32.61369323730469
1661431140.3232288,471,45.83475112915039
1661431180.132086,472,27.99323272705078
1661431220.07918,473,29.76780891418457
1661431260.1178837,474,109.13443756103516
1661431299.8813047,475,27.77676773071289
1661431339.8992858,476,29.329936981201172
1661431379.7286475,477,50.38404083251953
1661431419.869317,478,27.13117790222168
1661431460.4439354,479,28.473634719848633
1661431500.7176185,480,38.98762893676758
1661431541.1155686,481,28.272354125976562
1661431581.6844378,482,27.877910614013672
1661431621.983908,483,28.2604923248291
1661431662.1505942,484,28.95145034790039
1661431702.4314532,485,28.76665496826172
1661431742.5917757,486,45.07817840576172
1661431783.8894796,487,30.101016998291016
1661431824.9297175,488,32.17835998535156
1661431865.4992247,489,30.404067993164062
1661431906.2066028,490,34.85390090942383
1661431946.7087066,491,37.17504119873047
1661431987.668728,492,34.6514892578125
1661432028.189903,493,62.63043975830078
1661432068.5570436,494,27.359893798828125
1661432109.347482,495,36.86761474609375
1661432149.4163358,496,29.497766494750977
