Wall time,Step,Value
1661888441.4171405,0,0.36673876643180847
1661888468.602521,1,0.3211938738822937
1661888495.631264,2,0.26125583052635193
1661888522.343532,3,0.2419102042913437
1661888548.5657165,4,0.23209194839000702
1661888573.8953145,5,0.22173169255256653
1661888599.331616,6,0.20712876319885254
1661888623.878142,7,0.18797048926353455
1661888648.902971,8,0.1568077653646469
1661888673.9543865,9,0.13926467299461365
1661888699.0609581,10,0.1291285902261734
1661888723.8780775,11,0.12290056049823761
1661888749.4059143,12,0.11955813318490982
1661888773.7548616,13,0.11669887602329254
1661888797.0097053,14,0.11485468596220016
1661888819.1275241,15,0.1131492331624031
1661888841.3558729,16,0.1117803081870079
1661888863.619132,17,0.11087740957736969
1661888888.0045059,18,0.10974255204200745
1661888913.433974,19,0.10860037803649902
1661888939.4866245,20,0.10814560204744339
1661888965.733698,21,0.10785088688135147
1661888991.0492501,22,0.10738388448953629
1661889016.2128146,23,0.1071091815829277
1661889042.131291,24,0.10654816776514053
1661889067.9813545,25,0.10615777224302292
1661889093.9823983,26,0.10619741678237915
1661889120.01367,27,0.10586297512054443
1661889146.8919013,28,0.1055854931473732
1661889174.3740025,29,0.10554508119821548
1661889202.0732684,30,0.10491278022527695
1661889229.9277422,31,0.10500749945640564
1661889257.7701223,32,0.10441730916500092
1661889285.4706964,33,0.10433782637119293
1661889312.3267305,34,0.10454211384057999
1661889338.791374,35,0.1042572483420372
1661889364.5105867,36,0.10383164882659912
1661889389.3221211,37,0.10360760986804962
1661889413.4035218,38,0.10402613878250122
1661889436.4038467,39,0.10310098528862
1661889458.9508867,40,0.10344500839710236
1661889481.1471322,41,0.10358820855617523
1661889503.7142,42,0.1031043529510498
1661889526.4628623,43,0.10308440029621124
1661889548.2708104,44,0.10289586335420609
1661889570.8576224,45,0.10279670357704163
1661889594.811151,46,0.10260497033596039
1661889619.7795038,47,0.10226152837276459
1661889645.094422,48,0.1025998443365097
1661889670.0426307,49,0.1028352603316307
1661889695.2566257,50,0.10244511067867279
1661889721.0505908,51,0.10215137153863907
1661889747.4221232,52,0.10181289166212082
1661889773.4196882,53,0.1022942066192627
1661889799.1854384,54,0.10225290805101395
1661889826.2312064,55,0.10206533223390579
1661889854.1091733,56,0.10177017748355865
1661889882.4073393,57,0.10174417495727539
1661889910.790531,58,0.10208655893802643
1661889938.712048,59,0.10214617848396301
1661889965.7938585,60,0.10173366963863373
1661889991.7444437,61,0.10161373019218445
1661890018.3211696,62,0.10172805935144424
1661890045.1954126,63,0.10222930461168289
1661890072.348372,64,0.10214714705944061
1661890099.091994,65,0.10151214152574539
1661890125.1683326,66,0.10181745886802673
1661890151.319165,67,0.10201539844274521
1661890177.6010423,68,0.10137104988098145
1661890202.5501077,69,0.10175929218530655
1661890226.407523,70,0.10121531039476395
1661890248.4988852,71,0.10158346593379974
1661890270.7331278,72,0.10169045627117157
1661890293.155079,73,0.10146723687648773
1661890318.130042,74,0.10129579156637192
1661890344.1124003,75,0.1013277918100357
1661890370.3818622,76,0.10102859884500504
1661890396.388757,77,0.10175645351409912
1661890423.0451388,78,0.10155230015516281
1661890450.2889435,79,0.10103357583284378
1661890478.0531807,80,0.1010720357298851
1661890505.848479,81,0.10114531964063644
1661890533.3982716,82,0.1010015532374382
1661890559.5724566,83,0.10128919780254364
1661890586.1505995,84,0.10118832439184189
1661890613.3707812,85,0.10125976800918579
1661890640.8227172,86,0.10064906626939774
1661890668.6992183,87,0.10066252201795578
1661890695.9300168,88,0.10101742297410965
1661890723.4303772,89,0.10113437473773956
1661890750.7668135,90,0.10148856043815613
1661890777.4215252,91,0.10105590522289276
1661890803.9870327,92,0.1006479412317276
1661890831.139639,93,0.10131644457578659
1661890858.4192643,94,0.1012485921382904
1661890885.94045,95,0.10085968673229218
1661890913.3143704,96,0.10113637149333954
1661890940.029624,97,0.10037872940301895
1661890966.2366896,98,0.10144250839948654
1661890993.0542002,99,0.10093522816896439
1661891020.5416393,100,0.1006229966878891
1661891048.2512968,101,0.10053310543298721
1661891075.9549413,102,0.10023586452007294
1661891103.6269057,103,0.10088268667459488
1661891130.7234375,104,0.10091768205165863
1661891157.5805695,105,0.10050696134567261
1661891183.490045,106,0.1010114848613739
