Wall time,Step,Value
1661412138.1839895,0,14478.328125
1661412179.5201292,1,13205.744140625
1661412220.644672,2,9833.35546875
1661412261.5290873,3,5182.9921875
1661412302.2547517,4,3497.16064453125
1661412342.957128,5,2541.868408203125
1661412383.52128,6,2058.111328125
1661412424.2306132,7,1595.26708984375
1661412465.1340172,8,1331.2728271484375
1661412505.8121977,9,1191.3721923828125
1661412546.6427233,10,1035.335693359375
1661412587.381674,11,922.9776611328125
1661412627.744536,12,864.6597900390625
1661412668.6605015,13,776.3516235351562
1661412709.4282172,14,701.2611694335938
1661412750.0279539,15,736.6376953125
1661412790.8194938,16,655.404296875
1661412831.6855402,17,593.3626098632812
1661412872.3374343,18,552.01953125
1661412912.940159,19,508.02935791015625
1661412953.7453732,20,477.49560546875
1661412994.5204992,21,448.13330078125
1661413035.1460962,22,1232.67919921875
1661413075.6120005,23,446.3092041015625
1661413116.1450632,24,508.60711669921875
1661413156.6644528,25,394.4657897949219
1661413197.1909974,26,376.0261535644531
1661413237.3525755,27,356.0398864746094
1661413277.4797132,28,523.3530883789062
1661413317.5870075,29,365.4914855957031
1661413357.7338252,30,342.3303527832031
1661413397.8570786,31,327.3486022949219
1661413437.879446,32,341.9937744140625
1661413478.2609522,33,322.5054931640625
1661413518.3799508,34,301.22760009765625
1661413558.5417342,35,290.5143127441406
1661413598.524861,36,283.7372131347656
1661413638.4972553,37,271.808837890625
1661413678.52495,38,309.0205993652344
1661413718.4199874,39,271.2805480957031
1661413758.2584867,40,299.9174499511719
1661413798.534553,41,259.77020263671875
1661413838.498702,42,248.56069946289062
1661413878.4490836,43,233.2827911376953
1661413918.5581536,44,226.8324432373047
1661413958.386355,45,214.5301055908203
1661413998.3961728,46,201.30584716796875
1661414038.2801118,47,197.22511291503906
1661414077.9479277,48,195.48939514160156
1661414118.0095978,49,193.51995849609375
1661414157.75617,50,188.04237365722656
1661414197.5540814,51,196.50531005859375
1661414237.1590166,52,200.78872680664062
1661414276.9212945,53,167.7889404296875
1661414317.0965703,54,166.14854431152344
1661414357.0346634,55,162.54135131835938
1661414397.1379015,56,160.03549194335938
1661414437.4447317,57,152.2207794189453
1661414477.3539507,58,171.2029571533203
1661414517.5091903,59,152.16139221191406
1661414557.9747653,60,146.81581115722656
1661414598.112199,61,139.72802734375
1661414638.8774288,62,138.00636291503906
1661414679.6977894,63,144.0096893310547
1661414720.07696,64,144.2969207763672
1661414761.2480154,65,135.2283172607422
1661414803.050784,66,132.0940399169922
1661414845.7647107,67,128.48785400390625
1661414887.9184482,68,124.34527587890625
1661414929.8764565,69,124.3436050415039
1661414971.9966443,70,121.22384643554688
1661415013.3442159,71,123.89936065673828
1661415054.2200947,72,121.498291015625
1661415094.6278162,73,119.8379135131836
1661415135.312174,74,117.90437316894531
1661415175.6981342,75,116.9885025024414
1661415215.39509,76,111.85355377197266
1661415255.3107483,77,107.62355041503906
1661415295.2621536,78,113.25688934326172
1661415334.6478846,79,108.44078063964844
1661415373.9454403,80,109.65715789794922
1661415413.7607872,81,113.03150177001953
1661415453.646494,82,102.05204772949219
1661415493.1158504,83,107.16116333007812
1661415532.650666,84,99.829833984375
1661415572.2564256,85,101.35357666015625
1661415611.8097894,86,98.61860656738281
1661415651.2950675,87,96.24138641357422
1661415691.106591,88,92.9697494506836
1661415730.8650436,89,96.5032730102539
1661415770.5921297,90,94.6827621459961
1661415810.1124666,91,90.0204849243164
1661415849.4071496,92,100.37004089355469
1661415889.0109828,93,88.87162780761719
1661415928.9632072,94,91.35560607910156
1661415968.7831416,95,89.29659271240234
1661416008.6217442,96,86.85780334472656
1661416048.574225,97,87.34471130371094
1661416088.5437288,98,89.12419891357422
1661416128.6751108,99,81.11658477783203
1661416168.71393,100,91.4913330078125
1661416208.1187868,101,79.90411376953125
1661416247.6142821,102,87.7785415649414
1661416287.0533721,103,81.12080383300781
1661416326.792206,104,84.55186462402344
1661416366.6261892,105,79.76506042480469
1661416406.8855064,106,74.1529312133789
1661416446.9682405,107,72.91775512695312
1661416486.864771,108,72.54142761230469
1661416526.8094606,109,72.08665466308594
1661416566.5154862,110,71.2566909790039
1661416606.3738277,111,71.60013580322266
1661416646.1753535,112,75.45250701904297
1661416685.858573,113,73.23435974121094
1661416725.4653678,114,82.60115051269531
1661416764.6159682,115,67.3481216430664
1661416804.1838653,116,68.5393295288086
1661416844.1989481,117,66.1585464477539
1661416884.186524,118,75.92161560058594
1661416923.9582183,119,65.75677490234375
1661416963.8589196,120,74.64727020263672
1661417003.6327548,121,64.00082397460938
1661417043.9064271,122,70.15242767333984
1661417083.0141625,123,75.31523132324219
1661417122.2158248,124,63.77826690673828
1661417161.2654684,125,60.85912322998047
1661417200.5276687,126,59.62171173095703
1661417239.9692867,127,65.26275634765625
1661417279.5466194,128,59.53751754760742
1661417319.5808864,129,62.525150299072266
1661417359.6464722,130,58.90990447998047
1661417398.8510034,131,59.75876998901367
1661417438.6895418,132,57.330284118652344
1661417478.3832946,133,57.06379699707031
1661417518.4155285,134,58.32014083862305
1661417558.26131,135,66.76842498779297
1661417598.2047224,136,57.736236572265625
1661417638.207935,137,63.516082763671875
1661417679.1821656,138,60.16943359375
1661417719.2733002,139,62.07029724121094
1661417759.53354,140,58.92081069946289
1661417799.9649093,141,53.55925750732422
1661417841.210893,142,54.08137130737305
1661417882.5055106,143,55.40254211425781
1661417924.8232765,144,53.326961517333984
1661417968.3660328,145,63.56678771972656
1661418012.8002102,146,53.64845275878906
1661418056.5606549,147,62.00640869140625
1661418100.073903,148,61.2177848815918
1661418142.435255,149,53.794189453125
1661418184.5082722,150,53.307945251464844
1661418226.355694,151,53.10372543334961
1661418267.6302657,152,57.15061569213867
1661418308.7842698,153,52.33965301513672
1661418349.9796984,154,56.177490234375
1661418390.7777116,155,49.0901985168457
1661418432.0729108,156,50.383365631103516
1661418472.9925249,157,53.41078186035156
1661418514.157995,158,50.69269561767578
1661418555.256724,159,49.80425262451172
1661418595.8528428,160,50.61882781982422
1661418637.0590734,161,47.915836334228516
1661418678.4018934,162,88.01428985595703
1661418719.9129574,163,59.64984893798828
1661418760.7422075,164,47.15290451049805
1661418801.6344495,165,55.290157318115234
1661418842.4940708,166,53.447994232177734
1661418882.8883564,167,46.90441131591797
1661418923.5380456,168,50.675968170166016
1661418964.2603652,169,48.36200714111328
1661419004.8096437,170,46.92676544189453
1661419045.3253694,171,47.19588851928711
1661419085.691698,172,47.01246643066406
1661419125.715086,173,61.377723693847656
1661419166.1005552,174,50.38051223754883
1661419206.5691013,175,45.239681243896484
1661419246.6387773,176,48.11565017700195
1661419286.679726,177,47.57557678222656
1661419327.3892643,178,51.56904983520508
1661419367.6397538,179,47.88924026489258
1661419407.7992215,180,43.8331413269043
1661419447.838576,181,45.0514030456543
1661419487.9233596,182,43.400936126708984
1661419528.2920392,183,52.84840774536133
1661419568.475745,184,43.1450309753418
1661419608.429704,185,59.99032211303711
1661419648.763246,186,43.703636169433594
1661419689.3767815,187,44.55242156982422
1661419729.5159197,188,45.03585433959961
1661419769.9650838,189,42.64594650268555
1661419810.1333804,190,49.851802825927734
1661419850.639753,191,85.04084777832031
1661419891.3970783,192,41.95146942138672
1661419932.514139,193,44.94098663330078
1661419973.089196,194,42.99890899658203
1661420013.759686,195,41.1193733215332
1661420054.350346,196,40.23942184448242
1661420094.6445675,197,40.4460334777832
1661420135.085797,198,43.359764099121094
1661420175.6504366,199,44.98015594482422
1661420215.876602,200,39.87738800048828
1661420257.1329749,201,41.8865966796875
1661420298.9928348,202,40.201595306396484
1661420342.1172411,203,40.93992233276367
1661420385.2628376,204,42.29003143310547
1661420428.864144,205,50.4420166015625
1661420472.2994926,206,49.12417984008789
1661420514.9069145,207,45.33133316040039
1661420557.2561367,208,45.12883377075195
1661420599.676648,209,47.17713928222656
1661420641.1473124,210,40.25223159790039
1661420683.5784895,211,52.65787124633789
1661420724.6834996,212,65.47463989257812
1661420766.4615364,213,53.96968460083008
1661420807.6672192,214,38.778892517089844
1661420848.857234,215,43.25111389160156
1661420890.029855,216,43.07870864868164
1661420931.649902,217,40.77546691894531
1661420973.0845735,218,38.143043518066406
1661421015.2501895,219,43.02769088745117
1661421056.9545581,220,38.827903747558594
1661421098.0875509,221,42.7929573059082
1661421139.7247157,222,47.2746467590332
1661421181.6383634,223,40.79304504394531
1661421223.129555,224,37.618412017822266
