Wall time,Step,Value
1661888439.3909993,0,0.37507107853889465
1661888466.5946689,1,0.3083431124687195
1661888493.287273,2,0.25668612122535706
1661888520.03509,3,0.23692184686660767
1661888545.4646869,4,0.20779161155223846
1661888570.3805666,5,0.17697623372077942
1661888595.0480232,6,0.14713995158672333
1661888619.137316,7,0.13255897164344788
1661888643.3511772,8,0.12353408336639404
1661888666.0050397,9,0.11788862943649292
1661888688.630786,10,0.11463894695043564
1661888711.2347212,11,0.1121656745672226
1661888733.607835,12,0.11014251410961151
1661888756.2931664,13,0.10830545425415039
1661888781.3027375,14,0.10668028891086578
1661888806.0522056,15,0.10493923723697662
1661888831.8123143,16,0.10289101302623749
1661888858.4297006,17,0.1010965034365654
1661888884.926641,18,0.09907471388578415
1661888911.88154,19,0.09780679643154144
1661888938.7758832,20,0.09497873485088348
1661888965.1082463,21,0.09356509894132614
1661888990.7095246,22,0.0931161642074585
1661889015.6294596,23,0.09011556208133698
1661889041.6081316,24,0.08876335620880127
1661889067.3382554,25,0.08769099414348602
1661889093.2569299,26,0.08669229596853256
1661889119.7998157,27,0.0857471153140068
1661889146.885573,28,0.08481694757938385
1661889174.4893181,29,0.08371399343013763
1661889202.1879609,30,0.08361294120550156
1661889229.8383825,31,0.08265373110771179
1661889257.3498187,32,0.08248718082904816
1661889284.8404627,33,0.0811358168721199
1661889311.7503338,34,0.08044536411762238
1661889337.9199867,35,0.08021488785743713
1661889363.3028014,36,0.07938297092914581
1661889387.41662,37,0.07928574085235596
1661889410.5027242,38,0.07790117710828781
1661889432.884082,39,0.07698884606361389
1661889454.943977,40,0.07592896372079849
1661889477.17322,41,0.07548302412033081
1661889499.9584804,42,0.07523196190595627
1661889522.3679585,43,0.07487965375185013
1661889545.602429,44,0.07490182667970657
1661889569.806929,45,0.07306691259145737
1661889594.0391521,46,0.07608243077993393
1661889619.402454,47,0.07306466996669769
1661889645.0890496,48,0.07144472002983093
1661889670.5384412,49,0.0712336078286171
1661889695.4530003,50,0.07162375748157501
1661889721.0241716,51,0.06950888782739639
1661889747.1788197,52,0.06991840898990631
1661889773.0367742,53,0.0676572173833847
1661889798.7827618,54,0.06725315749645233
1661889825.934746,55,0.06853753328323364
1661889853.8253102,56,0.06797780841588974
1661889882.001467,57,0.0671360194683075
1661889910.3114243,58,0.06636827439069748
1661889938.2108576,59,0.06433956325054169
1661889965.459647,60,0.06422317028045654
1661889991.6560402,61,0.0651436597108841
1661890018.1212308,62,0.06472321599721909
1661890045.5846968,63,0.0638141855597496
1661890072.7669044,64,0.06477253139019012
1661890100.314314,65,0.06272508203983307
1661890126.811563,66,0.06224502995610237
1661890153.2747965,67,0.06370211392641068
1661890180.491822,68,0.06361368298530579
1661890208.043003,69,0.06467407941818237
1661890235.1103983,70,0.059573944658041
1661890261.68983,71,0.06007145717740059
1661890288.6500213,72,0.05890926346182823
1661890315.699969,73,0.05610259994864464
1661890342.9859881,74,0.05644158273935318
1661890370.4089153,75,0.05598334223031998
1661890396.4560175,76,0.05573192611336708
1661890422.5244167,77,0.06103045865893364
1661890449.7047708,78,0.056425318121910095
1661890477.3908129,79,0.05553162470459938
1661890505.081722,80,0.05609029158949852
1661890531.9808967,81,0.05494233965873718
1661890558.1023579,82,0.053288012742996216
1661890584.977579,83,0.055934298783540726
1661890612.281302,84,0.0527498833835125
1661890639.1921506,85,0.05150095373392105
1661890666.522465,86,0.053009044378995895
1661890693.43511,87,0.0541485920548439
1661890719.4253008,88,0.05045484006404877
1661890744.3998346,89,0.054854169487953186
1661890768.418582,90,0.05434488505125046
1661890790.8104224,91,0.05597741901874542
1661890813.158478,92,0.05169452354311943
1661890835.9740138,93,0.04941580817103386
1661890861.1959593,94,0.05184439942240715
1661890887.2893717,95,0.05089620500802994
1661890913.9307811,96,0.050317682325839996
1661890941.03632,97,0.048866886645555496
1661890967.429777,98,0.05275348201394081
1661890994.3544204,99,0.049813661724328995
1661891021.755287,100,0.049129534512758255
1661891049.6066277,101,0.05000253766775131
1661891077.4700148,102,0.04784252122044563
1661891105.279618,103,0.04775458574295044
1661891132.6388495,104,0.047313399612903595
1661891159.5723958,105,0.04580424353480339
